name,terminology,code,term,code_type,RecordDate,covariate_only
pregnancy,SNOMED,289358002,Oblique lie breech in left iliac fossa,null,null,null
pregnancy,SNOMED,289572007,No liquor observed vaginally,null,null,null
pregnancy,SNOMED,289573002,Finding of passing of operculum,null,null,null
pregnancy,SNOMED,289574008,Operculum passed,null,null,null
pregnancy,SNOMED,289575009,Operculum not passed,null,null,null
pregnancy,SNOMED,289606001,Maternity pad damp with liquor,null,null,null
pregnancy,SNOMED,289607005,Maternity pad wet with liquor,null,null,null
pregnancy,SNOMED,289608000,Maternity pad soaked with liquor,null,null,null
pregnancy,SNOMED,289675001,Finding of gravid uterus,null,null,null
pregnancy,SNOMED,289676000,Gravid uterus present,null,null,null
pregnancy,SNOMED,289677009,Gravid uterus absent,null,null,null
pregnancy,SNOMED,289678004,Gravid uterus not observed,null,null,null
pregnancy,SNOMED,289679007,Finding of size of gravid uterus,null,null,null
pregnancy,SNOMED,289680005,Gravid uterus large-for-dates,null,null,null
pregnancy,SNOMED,289681009,Gravid uterus small-for-dates,null,null,null
pregnancy,SNOMED,289682002,Finding of height of gravid uterus,null,null,null
pregnancy,SNOMED,289683007,Fundal height high for dates,null,null,null
pregnancy,SNOMED,289684001,Fundal height equal to dates,null,null,null
pregnancy,SNOMED,289685000,Fundal height low for dates,null,null,null
pregnancy,SNOMED,289686004,Ovoid pregnant abdomen,null,null,null
pregnancy,SNOMED,289687008,Rounded pregnant abdomen,null,null,null
pregnancy,SNOMED,289688003,Transversely enlarged pregnant abdomen,null,null,null
pregnancy,SNOMED,289689006,Finding of arrangement of gravid uterus,null,null,null
pregnancy,SNOMED,289690002,Gravid uterus central,null,null,null
pregnancy,SNOMED,289691003,Gravid uterus deviated to left,null,null,null
pregnancy,SNOMED,289692005,Gravid uterus deviated to right,null,null,null
pregnancy,SNOMED,289693000,Normal position of gravid uterus,null,null,null
pregnancy,SNOMED,289694006,Finding of sensation of gravid uterus,null,null,null
pregnancy,SNOMED,289699001,Finding of uterine contractions,null,null,null
pregnancy,SNOMED,289700000,Uterine contractions present,null,null,null
pregnancy,SNOMED,289701001,Uterine contractions absent,null,null,null
pregnancy,SNOMED,289702008,Uterine contractions ceased,null,null,null
pregnancy,SNOMED,289703003,Finding of pattern of uterine contractions,null,null,null
pregnancy,SNOMED,289704009,Finding of frequency of uterine contraction,null,null,null
pregnancy,SNOMED,289705005,Intermittent uterine contractions,null,null,null
pregnancy,SNOMED,289706006,Occasional uterine tightenings,null,null,null
pregnancy,SNOMED,289707002,Finding of regularity of uterine contraction,null,null,null
pregnancy,SNOMED,289708007,Regular uterine contractions,null,null,null
pregnancy,SNOMED,289709004,Finding of quantity of uterine contraction,null,null,null
pregnancy,SNOMED,289710009,Excessive uterine contraction,null,null,null
pregnancy,SNOMED,289711008,Reduced uterine contraction,null,null,null
pregnancy,SNOMED,289712001,Niggling uterine contractions,null,null,null
pregnancy,SNOMED,289714000,Finding of strength of uterine contraction,null,null,null
pregnancy,SNOMED,289715004,Mild uterine contractions,null,null,null
pregnancy,SNOMED,289716003,Moderate uterine contractions,null,null,null
pregnancy,SNOMED,289717007,Fair uterine contractions,null,null,null
pregnancy,SNOMED,289718002,Good uterine contractions,null,null,null
pregnancy,SNOMED,289719005,Strong uterine contractions,null,null,null
pregnancy,SNOMED,289720004,Very strong uterine contractions,null,null,null
pregnancy,SNOMED,289721000,Variable strength uterine contractions,null,null,null
pregnancy,SNOMED,289722007,Normal strength uterine contractions,null,null,null
pregnancy,SNOMED,289723002,Finding of duration of uterine contraction,null,null,null
pregnancy,SNOMED,289724008,Continuous contractions,null,null,null
pregnancy,SNOMED,289725009,Hypertonic contractions,null,null,null
pregnancy,SNOMED,289726005,Finding of effectiveness of uterine contraction,null,null,null
pregnancy,SNOMED,289727001,Effective uterine contractions,null,null,null
pregnancy,SNOMED,289728006,Non-effective uterine contractions,null,null,null
pregnancy,SNOMED,289729003,Expulsive uterine contractions,null,null,null
pregnancy,SNOMED,289730008,Finding of painfulness of uterine contraction,null,null,null
pregnancy,SNOMED,289731007,Painless uterine contractions,null,null,null
pregnancy,SNOMED,289732000,Painful uterine contractions,null,null,null
pregnancy,SNOMED,289733005,Premature uterine contraction,null,null,null
pregnancy,SNOMED,289734004,Delayed uterine contraction,null,null,null
pregnancy,SNOMED,289735003,Persistent uterine contraction,null,null,null
pregnancy,SNOMED,289736002,Inappropriate uterine contraction,null,null,null
pregnancy,SNOMED,289737006,Finding of measures of uterine contractions,null,null,null
pregnancy,SNOMED,289738001,Uterine contractions normal,null,null,null
pregnancy,SNOMED,289739009,Uterine contractions problem,null,null,null
pregnancy,SNOMED,289740006,Finding of contraction state of uterus,null,null,null
pregnancy,SNOMED,289741005,Uterus contracted,null,null,null
pregnancy,SNOMED,289742003,Uterus relaxed,null,null,null
pregnancy,SNOMED,289743008,Finding of upper segment retraction,null,null,null
pregnancy,SNOMED,289744002,Poor retraction of upper segment,null,null,null
pregnancy,SNOMED,289745001,Excessive retraction of upper segment,null,null,null
pregnancy,SNOMED,289746000,Normal retraction of upper segment,null,null,null
pregnancy,SNOMED,289747009,Finding of measures of gravid uterus,null,null,null
pregnancy,SNOMED,289748004,Gravid uterus normal,null,null,null
pregnancy,SNOMED,289749007,Gravid uterus problem,null,null,null
pregnancy,SNOMED,289761004,Finding of cervical dilatation,null,null,null
pregnancy,SNOMED,289762006,Cervix dilated,null,null,null
pregnancy,SNOMED,289763001,Rim of cervix palpable,null,null,null
pregnancy,SNOMED,289764007,Cervix undilated,null,null,null
pregnancy,SNOMED,289765008,Ripe cervix,null,null,null
pregnancy,SNOMED,289766009,Finding of thickness of cervix,null,null,null
pregnancy,SNOMED,289768005,Cervix thick,null,null,null
pregnancy,SNOMED,289769002,Cervix thinning,null,null,null
pregnancy,SNOMED,289770001,Cervix thin,null,null,null
pregnancy,SNOMED,289771002,Cervix paper thin,null,null,null
pregnancy,SNOMED,289827009,Finding of cervical cerclage suture,null,null,null
pregnancy,SNOMED,289828004,Cervical cerclage suture absent,null,null,null
pregnancy,SNOMED,28996007,Stillbirth of premature female (1000-2499 gms.),null,null,null
pregnancy,SNOMED,290653008,Postpartum hypopituitarism,null,null,null
pregnancy,SNOMED,291665000,Postpartum intrapituitary hemorrhage,null,null,null
pregnancy,SNOMED,29171003,Trapped placenta,null,null,null
pregnancy,SNOMED,29259002,Malignant hypertension complicating AND/OR reason for care during pregnancy (disorder),null,null,null
pregnancy,SNOMED,29397004,Repair of old obstetric urethral laceration,null,null,null
pregnancy,SNOMED,29399001,Elderly primigravida,null,null,null
pregnancy,SNOMED,29421008,Failed attempted abortion complicated by renal failure,null,null,null
pregnancy,SNOMED,29583006,Illegal abortion with laceration of broad ligament,null,null,null
pregnancy,SNOMED,29613008,Delivery by double application of forceps,null,null,null
pregnancy,SNOMED,29682007,Dilation and curettage for termination of pregnancy,null,null,null
pregnancy,SNOMED,29851005,Halo sign,null,null,null
pregnancy,SNOMED,29950007,Legal abortion with septic embolism,null,null,null
pregnancy,SNOMED,29995000,Illegal abortion with fat embolism,null,null,null
pregnancy,SNOMED,29997008,Premature birth of newborn triplets,null,null,null
pregnancy,SNOMED,300927001,Episiotomy infection,null,null,null
pregnancy,SNOMED,30165006,Premature birth of fraternal twins  one living  one stillborn,null,null,null
pregnancy,SNOMED,301801008,Finding of position of pregnancy,null,null,null
pregnancy,SNOMED,302080006,Finding of birth outcome,null,null,null
pregnancy,SNOMED,302253005,Delivered by cesarean section - pregnancy at term,null,null,null
pregnancy,SNOMED,302254004,Delivered by cesarean delivery following previous cesarean delivery,null,null,null
pregnancy,SNOMED,302375005,Operative termination of pregnancy,null,null,null
pregnancy,SNOMED,302382009,Breech extraction with internal podalic version,null,null,null
pregnancy,SNOMED,302383004,Forceps delivery,null,null,null
pregnancy,SNOMED,302384005,Controlled cord traction of placenta,null,null,null
pregnancy,SNOMED,302644007,Abnormal immature chorion,null,null,null
pregnancy,SNOMED,303063000,Eclampsia in puerperium,null,null,null
pregnancy,SNOMED,30476003,Barton's forceps delivery,null,null,null
pregnancy,SNOMED,30479005,Legal abortion with afibrinogenemia,null,null,null
pregnancy,SNOMED,30653008,Previous pregnancies 5,null,null,null
pregnancy,SNOMED,306727001,Breech presentation  delivery  no version,null,null,null
pregnancy,SNOMED,307337003,Duffy isoimmunization of the newborn,null,null,null
pregnancy,SNOMED,307338008,Kidd isoimmunization of the newborn,null,null,null
pregnancy,SNOMED,307534009,Urinary tract infection in pregnancy,null,null,null
pregnancy,SNOMED,307733001,Inevitable abortion complete,null,null,null
pregnancy,SNOMED,307734007,Complete inevitable abortion complicated by genital tract and pelvic infection,null,null,null
pregnancy,SNOMED,307735008,Complete inevitable abortion complicated by delayed or excessive hemorrhage,null,null,null
pregnancy,SNOMED,307737000,Inevitable abortion incomplete,null,null,null
pregnancy,SNOMED,307738005,Complete inevitable abortion without complication,null,null,null
pregnancy,SNOMED,307746006,Incomplete inevitable abortion complicated by embolism,null,null,null
pregnancy,SNOMED,307748007,Incomplete inevitable abortion without complication,null,null,null
pregnancy,SNOMED,307749004,Incomplete inevitable abortion complicated by genital tract and pelvic infection,null,null,null
pregnancy,SNOMED,307750004,Complete inevitable abortion complicated by embolism,null,null,null
pregnancy,SNOMED,307752007,Incomplete inevitable abortion complicated by delayed or excessive hemorrhage,null,null,null
pregnancy,SNOMED,307813007,Antenatal ultrasound scan at 22-40 weeks,null,null,null
pregnancy,SNOMED,308037008,Syntocinon induction of labor,null,null,null
pregnancy,SNOMED,30806007,Miscarriage with endometritis,null,null,null
pregnancy,SNOMED,308135003,Genital varices in the puerperium,null,null,null
pregnancy,SNOMED,308137006,Superficial thrombophlebitis in puerperium,null,null,null
pregnancy,SNOMED,308140006,Hemorrhoids in pregnancy,null,null,null
pregnancy,SNOMED,308187004,Vaginal varices in the puerperium,null,null,null
pregnancy,SNOMED,30850008,Hemorrhage in early pregnancy  antepartum,null,null,null
pregnancy,SNOMED,309469004,Spontaneous vertex delivery,null,null,null
pregnancy,SNOMED,310248000,Antenatal care midwifery led,null,null,null
pregnancy,SNOMED,31026002,Obstetrical complication of sedation,null,null,null
pregnancy,SNOMED,31041000119106,Obstructed labor due to deep transverse arrest and persistent occipitoposterior position,null,null,null
pregnancy,SNOMED,310592002,Pregnancy prolonged - 41 weeks,null,null,null
pregnancy,SNOMED,310594001,Pregnancy prolonged - 42 weeks,null,null,null
pregnancy,SNOMED,310602001,Expression of retained products of conception,null,null,null
pregnancy,SNOMED,310603006,Digital evacuation of retained products of conception,null,null,null
pregnancy,SNOMED,310604000,Suction evacuation of retained products of conception,null,null,null
pregnancy,SNOMED,31159001,Bluish discoloration of cervix,null,null,null
pregnancy,SNOMED,31207002,Self-induced abortion,null,null,null
pregnancy,SNOMED,31208007,Medical induction of labor,null,null,null
pregnancy,SNOMED,313017000,Anhydramnios,null,null,null
pregnancy,SNOMED,313178001,Gestation less than 24 weeks,null,null,null
pregnancy,SNOMED,313179009,Gestation period  24 weeks,null,null,null
pregnancy,SNOMED,313180007,Gestation greater than 24 weeks,null,null,null
pregnancy,SNOMED,31383003,Tumor of vagina affecting pregnancy,null,null,null
pregnancy,SNOMED,314204000,Early stage of pregnancy,null,null,null
pregnancy,SNOMED,31481000,Vascular anomaly of umbilical cord,null,null,null
pregnancy,SNOMED,315307003,Repair of obstetric laceration of lower urinary tract,null,null,null
pregnancy,SNOMED,315308008,Dilatation of cervix for delivery,null,null,null
pregnancy,SNOMED,31563000,Asymptomatic bacteriuria in pregnancy,null,null,null
pregnancy,SNOMED,31601007,Combined pregnancy,null,null,null
pregnancy,SNOMED,31805001,Fetal disproportion,null,null,null
pregnancy,SNOMED,31821006,Uterine scar from previous surgery affecting pregnancy,null,null,null
pregnancy,SNOMED,31939001,Repair of obstetric laceration of cervix,null,null,null
pregnancy,SNOMED,31998007,Echography  scan B-mode for fetal growth rate,null,null,null
pregnancy,SNOMED,320003,Cervical dilatation  1cm,null,null,null
pregnancy,SNOMED,3230006,Illegal abortion with afibrinogenemia,null,null,null
pregnancy,SNOMED,32999002,Complication of obstetrical surgical wound,null,null,null
pregnancy,SNOMED,33046001,Illegal abortion with urinary tract infection,null,null,null
pregnancy,SNOMED,33340004,Multiple conception,null,null,null
pregnancy,SNOMED,33348006,Previous pregnancies 7,null,null,null
pregnancy,SNOMED,33370009,Hyperemesis gravidarum before end of 22 week gestation with electrolyte imbalance,null,null,null
pregnancy,SNOMED,33490001,Failed attempted abortion with fat embolism,null,null,null
pregnancy,SNOMED,33552005,Anomaly of placenta,null,null,null
pregnancy,SNOMED,33561005,Illegal abortion with acute renal failure,null,null,null
pregnancy,SNOMED,33627001,Prolonged first stage of labor,null,null,null
pregnancy,SNOMED,33654003,Repair of old obstetric laceration of urinary bladder,null,null,null
pregnancy,SNOMED,33807004,Internal and combined version with extraction,null,null,null
pregnancy,SNOMED,34089005,Premature birth of newborn quadruplets,null,null,null
pregnancy,SNOMED,34100008,Premature birth of identical twins  both living,null,null,null
pregnancy,SNOMED,34262005,Fourth degree perineal laceration involving rectal mucosa,null,null,null
pregnancy,SNOMED,34270000,Miscarriage complicated by shock,null,null,null
pregnancy,SNOMED,34327003,Parturient hemorrhage associated with hyperfibrinolysis,null,null,null
pregnancy,SNOMED,34367002,Failed attempted abortion with perforation of bowel,null,null,null
pregnancy,SNOMED,34478009,Failed attempted abortion with defibrination syndrome,null,null,null
pregnancy,SNOMED,34500003,Legal abortion without complication,null,null,null
pregnancy,SNOMED,34530006,Failed attempted abortion with electrolyte imbalance,null,null,null
pregnancy,SNOMED,34614007,Miscarriage with complication,null,null,null
pregnancy,SNOMED,34694006,Pre-existing hypertension complicating AND/OR reason for care during childbirth (disorder),null,null,null
pregnancy,SNOMED,34701001,Illegal abortion with postoperative shock,null,null,null
pregnancy,SNOMED,34801009,Ectopic pregnancy,null,null,null
pregnancy,SNOMED,34842007,Antepartum hemorrhage,null,null,null
pregnancy,SNOMED,34981006,Hypertonic uterine dysfunction,null,null,null
pregnancy,SNOMED,35347003,Delayed delivery after artificial rupture of membranes,null,null,null
pregnancy,SNOMED,35381000119101,Quadruplet pregnancy with loss of one or more fetuses,null,null,null
pregnancy,SNOMED,35537000,Ladin's sign,null,null,null
pregnancy,SNOMED,35574001,Delivery of shoulder presentation  function,null,null,null
pregnancy,SNOMED,35608009,Stillbirth of immature male (500-999 gms.),null,null,null
pregnancy,SNOMED,35656003,Intraligamentous pregnancy,null,null,null
pregnancy,SNOMED,35716006,Cracked nipple associated with childbirth,null,null,null
pregnancy,SNOMED,35746009,Uterine fibroids affecting pregnancy,null,null,null
pregnancy,SNOMED,35874009,Normal labor,null,null,null
pregnancy,SNOMED,35882009,Abnormality of forces of labor,null,null,null
pregnancy,SNOMED,359937006,Repair of obstetric laceration of anus,null,null,null
pregnancy,SNOMED,359940006,Partial breech extraction,null,null,null
pregnancy,SNOMED,359943008,Partial breech delivery,null,null,null
pregnancy,SNOMED,359946000,Repair of current obstetric laceration of rectum and sphincter ani,null,null,null
pregnancy,SNOMED,35999006,Blighted ovum,null,null,null
pregnancy,SNOMED,361095003,Dehiscence AND/OR disruption of uterine wound in the puerperium,null,null,null
pregnancy,SNOMED,361096002,Disruption of cesarean wound in the puerperium,null,null,null
pregnancy,SNOMED,36144008,McClintock's sign,null,null,null
pregnancy,SNOMED,36248000,Repair of obstetric laceration of urethra,null,null,null
pregnancy,SNOMED,36297009,Septate vagina affecting pregnancy,null,null,null
pregnancy,SNOMED,362972006,Disorder of labor / delivery,null,null,null
pregnancy,SNOMED,362973001,Disorder of puerperium,null,null,null
pregnancy,SNOMED,3634007,Legal abortion complicated by metabolic disorder,null,null,null
pregnancy,SNOMED,363681007,Pregnancy with abortive outcome,null,null,null
pregnancy,SNOMED,36428009,Gestation period  42 weeks,null,null,null
pregnancy,SNOMED,364587008,Birth outcome,null,null,null
pregnancy,SNOMED,36473002,Legal abortion with oliguria,null,null,null
pregnancy,SNOMED,364738009,Finding of outcome of delivery,null,null,null
pregnancy,SNOMED,36497006,Traumatic extension of episiotomy,null,null,null
pregnancy,SNOMED,366323009,Finding of length of gestation,null,null,null
pregnancy,SNOMED,366325002,Finding of progress of labor - first stage,null,null,null
pregnancy,SNOMED,366327005,Finding of progress of second stage of labor,null,null,null
pregnancy,SNOMED,366328000,Finding related to ability to push in labor,null,null,null
pregnancy,SNOMED,366329008,Finding of speed of delivery of placenta,null,null,null
pregnancy,SNOMED,366330003,Finding of size of placenta,null,null,null
pregnancy,SNOMED,366332006,Finding of odor of placenta,null,null,null
pregnancy,SNOMED,36664002,Failed attempted abortion with air embolism,null,null,null
pregnancy,SNOMED,36697001,False knot of umbilical cord,null,null,null
pregnancy,SNOMED,367494004,Premature birth of newborn,null,null,null
pregnancy,SNOMED,36801000119105,Continuing triplet pregnancy after spontaneous abortion of one or more fetuses,null,null,null
pregnancy,SNOMED,36813001,Placenta previa,null,null,null
pregnancy,SNOMED,36854009,Inlet contraction of pelvis,null,null,null
pregnancy,SNOMED,37005007,Gestation period  5 weeks,null,null,null
pregnancy,SNOMED,370352001,Antenatal screening finding,null,null,null
pregnancy,SNOMED,371091008,Postpartum infection of vulva,null,null,null
pregnancy,SNOMED,371106008,Idiopathic maternal thrombocytopenia,null,null,null
pregnancy,SNOMED,371374003,Retained products of conception,null,null,null
pregnancy,SNOMED,371375002,Retained secundines,null,null,null
pregnancy,SNOMED,371380006,Amniotic fluid leaking,null,null,null
pregnancy,SNOMED,371614003,Hematoma of obstetric wound,null,null,null
pregnancy,SNOMED,372043009,Hydrops of allantois,null,null,null
pregnancy,SNOMED,372456005,Repair of obstetric laceration,null,null,null
pregnancy,SNOMED,373663005,Perinatal period,null,null,null
pregnancy,SNOMED,373896005,Miscarriage complicated by genital-pelvic infection,null,null,null
pregnancy,SNOMED,373901007,Legal abortion complicated by genital-pelvic infection,null,null,null
pregnancy,SNOMED,373902000,Illegal abortion complicated by genital-pelvic infection,null,null,null
pregnancy,SNOMED,37618003,Chronic hypertension complicating AND/OR reason for care during pregnancy (disorder),null,null,null
pregnancy,SNOMED,37762002,Face OR brow presentation of fetus,null,null,null
pregnancy,SNOMED,37787009,Legal abortion with blood-clot embolism,null,null,null
pregnancy,SNOMED,3798002,Premature birth of identical twins  both stillborn,null,null,null
pregnancy,SNOMED,38010008,Intrapartum hemorrhage,null,null,null
pregnancy,SNOMED,38039008,Gestation period  10 weeks,null,null,null
pregnancy,SNOMED,38099005,Failed attempted abortion with endometritis,null,null,null
pregnancy,SNOMED,382341000000101,Total number of registerable births at delivery,null,null,null
pregnancy,SNOMED,38250004,Arrested labor,null,null,null
pregnancy,SNOMED,38257001,Term birth of identical twins  one living  one stillborn,null,null,null
pregnancy,SNOMED,38451000119105,Failed attempted vaginal birth after previous cesarean section,null,null,null
pregnancy,SNOMED,384729004,Delivery of vertex presentation,null,null,null
pregnancy,SNOMED,384730009,Delivery of cephalic presentation,null,null,null
pregnancy,SNOMED,38479009,Frank breech delivery,null,null,null
pregnancy,SNOMED,38534008,Aspiration of stomach contents after anesthesia AND/OR sedation in labor AND/OR delivery,null,null,null
pregnancy,SNOMED,386235000,Childbirth preparation,null,null,null
pregnancy,SNOMED,386322007,High risk pregnancy care,null,null,null
pregnancy,SNOMED,386343008,Labor suppression,null,null,null
pregnancy,SNOMED,386639001,Termination of pregnancy,null,null,null
pregnancy,SNOMED,386641000,Therapeutic abortion procedure,null,null,null
pregnancy,SNOMED,38720006,Septuplet pregnancy,null,null,null
pregnancy,SNOMED,387692004,Hypotonic uterine inertia,null,null,null
pregnancy,SNOMED,387696001,Primary hypotonic uterine dysfunction,null,null,null
pregnancy,SNOMED,387699008,Primary uterine inertia,null,null,null
pregnancy,SNOMED,387700009,Prolonged latent phase of labor,null,null,null
pregnancy,SNOMED,387709005,Removal of ectopic fetus from abdominal cavity,null,null,null
pregnancy,SNOMED,387710000,Removal of extrauterine ectopic fetus,null,null,null
pregnancy,SNOMED,387711001,Pubiotomy to assist delivery,null,null,null
pregnancy,SNOMED,38784004,Illegal abortion complicated by damage to pelvic organs AND/OR tissues,null,null,null
pregnancy,SNOMED,3885002,ABO isoimmunization affecting pregnancy,null,null,null
pregnancy,SNOMED,38905006,Illegal abortion with amniotic fluid embolism,null,null,null
pregnancy,SNOMED,38951007,Failed attempted abortion with laceration of bowel,null,null,null
pregnancy,SNOMED,39101000119109,Pregnancy with isoimmunization from irregular blood group incompatibility,null,null,null
pregnancy,SNOMED,391131000119106,Ultrasonography for qualitative amniotic fluid volume,null,null,null
pregnancy,SNOMED,39120007,Failed attempted abortion with salpingo-oophoritis,null,null,null
pregnancy,SNOMED,39121000119100,Pelvic mass in pregnancy,null,null,null
pregnancy,SNOMED,391896006,Therapeutic abortion by aspiration curettage,null,null,null
pregnancy,SNOMED,391897002,Aspiration curettage of uterus for termination of pregnancy,null,null,null
pregnancy,SNOMED,39199000,Miscarriage with laceration of bladder,null,null,null
pregnancy,SNOMED,391997001,Operation for retained placenta,null,null,null
pregnancy,SNOMED,391998006,Dilation and curettage of uterus after delivery,null,null,null
pregnancy,SNOMED,392000009,Hysterotomy for retained placenta,null,null,null
pregnancy,SNOMED,39208009,Fetal hydrops causing disproportion,null,null,null
pregnancy,SNOMED,39213008,Premature birth of identical twins  one living  one stillborn,null,null,null
pregnancy,SNOMED,39239006,Legal abortion with electrolyte imbalance,null,null,null
pregnancy,SNOMED,39246002,Legal abortion with sepsis,null,null,null
pregnancy,SNOMED,39249009,Placentitis,null,null,null
pregnancy,SNOMED,39333005,Cervical dilatation  8cm,null,null,null
pregnancy,SNOMED,39406005,Legally induced abortion,null,null,null
pregnancy,SNOMED,394211000119109,Ultrasonography for fetal biophysical profile with non-stress testing,null,null,null
pregnancy,SNOMED,394221000119102,Ultrasonography for fetal biophysical profile without non-stress testing,null,null,null
pregnancy,SNOMED,3944006,Placental sulfatase deficiency (X-linked steryl-sulfatase deficiency) in a female,null,null,null
pregnancy,SNOMED,3950001,Birth,null,null,null
pregnancy,SNOMED,396544001,Cesarean wound disruption,null,null,null
pregnancy,SNOMED,397752008,Obstetric perineal wound disruption,null,null,null
pregnancy,SNOMED,397949005,Poor fetal growth affecting management,null,null,null
pregnancy,SNOMED,397952002,Trauma to perineum during delivery,null,null,null
pregnancy,SNOMED,398019008,Perineal laceration during delivery,null,null,null
pregnancy,SNOMED,39804004,Abnormal products of conception,null,null,null
pregnancy,SNOMED,398262004,Disruption of episiotomy wound in the puerperium,null,null,null
pregnancy,SNOMED,398307005,Low cervical cesarean section,null,null,null
pregnancy,SNOMED,399031001,Fourth degree perineal laceration,null,null,null
pregnancy,SNOMED,399363000,Late fetal death affecting management of mother,null,null,null
pregnancy,SNOMED,400170001,Hypocalcemia of puerperium,null,null,null
pregnancy,SNOMED,4006006,Fetal tachycardia affecting management of mother,null,null,null
pregnancy,SNOMED,40219000,Delivery by Malstrom's extraction with episiotomy,null,null,null
pregnancy,SNOMED,4026005,Interstitial mastitis associated with childbirth,null,null,null
pregnancy,SNOMED,402836009,Spider telangiectasis in association with pregnancy,null,null,null
pregnancy,SNOMED,403528000,Pregnancy-related exacerbation of dermatosis,null,null,null
pregnancy,SNOMED,40405003,Illegal abortion with cerebral anoxia,null,null,null
pregnancy,SNOMED,40444006,Miscarriage with acute necrosis of liver,null,null,null
pregnancy,SNOMED,40500006,Illegal abortion with laceration of uterus,null,null,null
pregnancy,SNOMED,40521000119100,Postpartum pregnancy-induced hypertension,null,null,null
pregnancy,SNOMED,405256006,Parturient paresis,null,null,null
pregnancy,SNOMED,405733001,Hypocalcemia of late pregnancy or lactation,null,null,null
pregnancy,SNOMED,405736009,Accidental antepartum hemorrhage,null,null,null
pregnancy,SNOMED,40704000,Wright's obstetrical version with extraction,null,null,null
pregnancy,SNOMED,40791000119105,Postpartum gestational diabetes mellitus,null,null,null
pregnancy,SNOMED,40792007,Kristeller maneuver,null,null,null
pregnancy,SNOMED,40801000119106,Gestational diabetes mellitus complicating pregnancy,null,null,null
pregnancy,SNOMED,408783007,Antenatal Anti-D prophylaxis status,null,null,null
pregnancy,SNOMED,408796008,Stillbirth - unknown if fetal death intrapartum or prior to labor,null,null,null
pregnancy,SNOMED,408814002,Ultrasound scan for fetal anomaly,null,null,null
pregnancy,SNOMED,408815001,Ultrasound scan for fetal nuchal translucency,null,null,null
pregnancy,SNOMED,408818004,Induction of labor by artificial rupture of membranes,null,null,null
pregnancy,SNOMED,408819007,Delivery of placenta by maternal effort,null,null,null
pregnancy,SNOMED,408823004,Antenatal hepatitis B blood screening test status,null,null,null
pregnancy,SNOMED,408825006,Antenatal hepatitis B blood screening test sent,null,null,null
pregnancy,SNOMED,408827003,Antenatal human immunodeficiency virus blood screening test status,null,null,null
pregnancy,SNOMED,408828008,Antenatal human immunodeficiency virus blood screening test sent,null,null,null
pregnancy,SNOMED,408831009,Antenatal thalassemia blood screening test status,null,null,null
pregnancy,SNOMED,408833007,Antenatal thalassemia blood screening test sent,null,null,null
pregnancy,SNOMED,408840008,Extra-amniotic termination of pregnancy,null,null,null
pregnancy,SNOMED,408842000,Antenatal human immunodeficiency virus blood screening test requested,null,null,null
pregnancy,SNOMED,408843005,Antenatal thalassemia blood screening test requested,null,null,null
pregnancy,SNOMED,408883002,Breastfeeding support,null,null,null
pregnancy,SNOMED,41059002,Cesarean hysterectomy,null,null,null
pregnancy,SNOMED,41215002,Congenital abnormality of uterus  affecting pregnancy,null,null,null
pregnancy,SNOMED,413338003,Incomplete miscarriage with complication,null,null,null
pregnancy,SNOMED,413339006,Failed trial of labor - delivered,null,null,null
pregnancy,SNOMED,413567003,Aplastic anemia associated with pregnancy (disorder),null,null,null
pregnancy,SNOMED,41438001,Gestation period  21 weeks,null,null,null
pregnancy,SNOMED,414880004,Nuchal ultrasound scan,null,null,null
pregnancy,SNOMED,415105001,Placental abruption,null,null,null
pregnancy,SNOMED,41587001,Third trimester pregnancy,null,null,null
pregnancy,SNOMED,416055001,Total breech extraction,null,null,null
pregnancy,SNOMED,416402001,Gestational trophoblastic disease,null,null,null
pregnancy,SNOMED,416413003,Advanced maternal age gravida,null,null,null
pregnancy,SNOMED,416669000,Invasive hydatidiform mole,null,null,null
pregnancy,SNOMED,417006004,Twin reversal arterial perfusion syndrome,null,null,null
pregnancy,SNOMED,417044008,Hydatidiform mole  benign,null,null,null
pregnancy,SNOMED,417121007,Breech extraction,null,null,null
pregnancy,SNOMED,417150000,Exaggerated placental site,null,null,null
pregnancy,SNOMED,417364008,Placental site nodule,null,null,null
pregnancy,SNOMED,417570003,Gestational choriocarcinoma,null,null,null
pregnancy,SNOMED,41806003,Legal abortion with laceration of broad ligament,null,null,null
pregnancy,SNOMED,418090003,Ultrasound obstetric doppler,null,null,null
pregnancy,SNOMED,42102002,Pre-admission observation  undelivered mother,null,null,null
pregnancy,SNOMED,42170009,Abnormal amniotic fluid,null,null,null
pregnancy,SNOMED,422808006,Prenatal continuous visit,null,null,null
pregnancy,SNOMED,423445003,Difficulty following prenatal diet,null,null,null
pregnancy,SNOMED,423834007,Difficulty with prenatal rest pattern,null,null,null
pregnancy,SNOMED,42390009,Repair of obstetric laceration of bladder and urethra,null,null,null
pregnancy,SNOMED,424037008,Difficulty following prenatal exercise routine,null,null,null
pregnancy,SNOMED,424441002,Prenatal initial visit,null,null,null
pregnancy,SNOMED,424525001,Antenatal care,null,null,null
pregnancy,SNOMED,424619006,Prenatal visit,null,null,null
pregnancy,SNOMED,42537006,Secondary perineal tear in the puerperium,null,null,null
pregnancy,SNOMED,42553009,Deficiency of placental barrier function,null,null,null
pregnancy,SNOMED,425551008,Antenatal ultrasound scan for possible abnormality,null,null,null
pregnancy,SNOMED,425708006,Placental aromatase deficiency,null,null,null
